area_code,sales,cogs,total_expenses,inventory,budget_profit,budget_cogs,productid,week,month,year,weekday,state,market,product
234,129.0,58.0,56.0,325.0,40.0,60.0,6,9,3,2010,0,Ohio,Central,Decaf Espresso
234,53.0,21.0,17.0,449.0,30.0,10.0,8,9,3,2010,0,Ohio,Central,Chamomile
234,56.0,21.0,17.0,449.0,30.0,10.0,8,9,3,2011,1,Ohio,Central,Chamomile
234,56.0,21.0,16.0,454.0,30.0,10.0,8,13,4,2011,4,Ohio,Central,Chamomile
234,235.0,94.0,62.0,697.0,70.0,80.0,11,17,5,2010,5,Ohio,Central,Darjeeling
234,286.0,114.0,69.0,810.0,100.0,90.0,11,30,8,2010,6,Ohio,Central,Darjeeling
234,205.0,82.0,58.0,788.0,60.0,50.0,11,39,10,2010,4,Ohio,Central,Darjeeling
234,285.0,112.0,58.0,502.0,90.0,90.0,12,13,4,2011,4,Ohio,Central,Earl Grey
234,245.0,96.0,53.0,666.0,80.0,80.0,12,35,9,2011,3,Ohio,Central,Earl Grey
239,130.0,53.0,25.0,803.0,70.0,50.0,13,17,5,2010,5,Florida,East,Green Tea
239,91.0,33.0,21.0,777.0,40.0,30.0,13,52,1,2011,5,Florida,East,Green Tea
239,143.0,59.0,25.0,842.0,70.0,60.0,13,22,6,2011,2,Florida,East,Green Tea
239,143.0,59.0,25.0,870.0,70.0,60.0,13,26,7,2011,4,Florida,East,Green Tea
239,190.0,79.0,102.0,551.0,30.0,70.0,5,53,1,2010,4,Florida,East,Caffe Mocha
239,230.0,96.0,116.0,683.0,50.0,80.0,5,39,10,2010,4,Florida,East,Caffe Mocha
239,213.0,79.0,107.0,551.0,30.0,70.0,5,52,1,2011,5,Florida,East,Caffe Mocha
239,294.0,124.0,131.0,717.0,60.0,110.0,5,26,7,2011,4,Florida,East,Caffe Mocha
239,202.0,86.0,56.0,547.0,90.0,70.0,6,39,10,2010,4,Florida,East,Decaf Espresso
239,109.0,48.0,25.0,593.0,30.0,30.0,8,22,6,2011,2,Florida,East,Chamomile
239,120.0,54.0,53.0,312.0,20.0,40.0,9,53,1,2010,4,Florida,East,Lemon
239,170.0,78.0,45.0,995.0,50.0,50.0,10,17,5,2010,5,Florida,East,Mint
239,187.0,86.0,45.0,1081.0,50.0,60.0,10,26,7,2011,4,Florida,East,Mint
239,90.0,32.0,21.0,821.0,40.0,30.0,11,52,1,2011,5,Florida,East,Darjeeling
239,104.0,43.0,22.0,864.0,50.0,40.0,11,22,6,2011,2,Florida,East,Darjeeling
253,175.0,71.0,46.0,373.0,90.0,80.0,2,17,5,2010,5,Washington,West,Columbian
253,176.0,72.0,46.0,461.0,80.0,80.0,2,48,12,2010,2,Washington,West,Columbian
253,173.0,71.0,43.0,373.0,90.0,80.0,2,17,5,2011,6,Washington,West,Columbian
253,209.0,86.0,46.0,463.0,120.0,100.0,2,26,7,2011,4,Washington,West,Columbian
253,166.0,63.0,43.0,446.0,70.0,70.0,2,44,11,2011,1,Washington,West,Columbian
253,221.0,92.0,113.0,599.0,60.0,110.0,3,17,5,2010,5,Washington,West,Decaf Irish Cream
253,224.0,94.0,114.0,694.0,40.0,110.0,3,44,11,2010,0,Washington,West,Decaf Irish Cream
253,234.0,92.0,113.0,541.0,60.0,110.0,3,5,2,2011,1,Washington,West,Decaf Irish Cream
253,219.0,92.0,105.0,599.0,60.0,110.0,3,17,5,2011,6,Washington,West,Decaf Irish Cream
253,155.0,65.0,87.0,513.0,10.0,40.0,13,5,2,2010,0,Washington,West,Green Tea
253,150.0,63.0,87.0,521.0,10.0,40.0,13,13,4,2010,3,Washington,West,Green Tea
253,113.0,47.0,71.0,622.0,0.0,30.0,13,26,7,2010,3,Washington,West,Green Tea
253,104.0,44.0,64.0,617.0,10.0,20.0,13,31,8,2011,0,Washington,West,Green Tea
253,120.0,54.0,53.0,312.0,20.0,50.0,5,53,1,2010,4,Washington,West,Caffe Mocha
253,118.0,53.0,53.0,306.0,20.0,50.0,5,5,2,2010,0,Washington,West,Caffe Mocha
253,120.0,54.0,54.0,301.0,20.0,50.0,5,9,3,2010,0,Washington,West,Caffe Mocha
253,127.0,57.0,55.0,313.0,30.0,50.0,5,13,4,2010,3,Washington,West,Caffe Mocha
253,149.0,67.0,59.0,391.0,30.0,60.0,5,35,9,2010,2,Washington,West,Caffe Mocha
253,126.0,56.0,54.0,385.0,50.0,40.0,5,39,10,2010,4,Washington,West,Caffe Mocha
253,177.0,81.0,47.0,1046.0,60.0,70.0,6,22,6,2010,1,Washington,West,Decaf Espresso
253,189.0,86.0,47.0,1081.0,70.0,80.0,6,26,7,2010,3,Washington,West,Decaf Espresso
253,174.0,80.0,46.0,1055.0,80.0,60.0,6,39,10,2010,4,Washington,West,Decaf Espresso
253,176.0,80.0,45.0,1079.0,60.0,70.0,6,48,12,2010,2,Washington,West,Decaf Espresso
253,292.0,116.0,70.0,962.0,110.0,90.0,8,13,4,2010,3,Washington,West,Chamomile
253,258.0,103.0,64.0,1130.0,100.0,80.0,8,35,9,2010,2,Washington,West,Chamomile
253,230.0,92.0,57.0,1102.0,90.0,70.0,8,22,6,2011,2,Washington,West,Chamomile
253,223.0,90.0,56.0,1139.0,80.0,70.0,8,31,8,2011,0,Washington,West,Chamomile
253,308.0,115.0,69.0,1166.0,110.0,100.0,8,48,12,2011,3,Washington,West,Chamomile
253,118.0,48.0,25.0,839.0,50.0,40.0,9,30,8,2010,6,Washington,West,Lemon
253,106.0,43.0,22.0,822.0,50.0,30.0,9,22,6,2011,2,Washington,West,Lemon
253,123.0,47.0,24.0,834.0,40.0,40.0,9,44,11,2011,1,Washington,West,Lemon
253,133.0,49.0,39.0,342.0,40.0,30.0,11,13,4,2010,3,Washington,West,Darjeeling
253,126.0,47.0,37.0,366.0,30.0,30.0,11,30,8,2010,6,Washington,West,Darjeeling
253,201.0,67.0,45.0,400.0,50.0,40.0,11,52,1,2011,5,Washington,West,Darjeeling
253,142.0,49.0,39.0,342.0,40.0,30.0,11,13,4,2011,4,Washington,West,Darjeeling
253,114.0,41.0,36.0,320.0,20.0,30.0,11,48,12,2011,3,Washington,West,Darjeeling
253,150.0,61.0,41.0,390.0,40.0,40.0,12,53,1,2010,4,Washington,West,Earl Grey
253,129.0,52.0,39.0,376.0,30.0,30.0,12,9,3,2010,0,Washington,West,Earl Grey
253,114.0,46.0,38.0,388.0,20.0,30.0,12,13,4,2010,3,Washington,West,Earl Grey
253,113.0,43.0,35.0,466.0,20.0,30.0,12,48,12,2011,3,Washington,West,Earl Grey
253,112.0,49.0,28.0,611.0,40.0,40.0,4,9,3,2010,0,Washington,West,Caffe Latte
253,52.0,22.0,19.0,570.0,20.0,20.0,4,44,11,2010,0,Washington,West,Caffe Latte
253,56.0,24.0,19.0,567.0,20.0,20.0,4,48,12,2010,2,Washington,West,Caffe Latte
253,117.0,48.0,27.0,617.0,40.0,40.0,4,5,2,2011,1,Washington,West,Caffe Latte
254,256.0,104.0,40.0,821.0,120.0,80.0,5,17,5,2010,5,Texas,South,Caffe Mocha
254,322.0,123.0,46.0,959.0,110.0,90.0,5,48,12,2011,3,Texas,South,Caffe Mocha
254,208.0,86.0,33.0,499.0,90.0,70.0,6,17,5,2011,6,Texas,South,Decaf Espresso
254,228.0,94.0,35.0,608.0,90.0,80.0,6,26,7,2011,4,Texas,South,Decaf Espresso
254,131.0,50.0,25.0,589.0,40.0,30.0,6,44,11,2011,1,Texas,South,Decaf Espresso
254,140.0,57.0,41.0,364.0,50.0,50.0,9,53,1,2010,4,Texas,South,Lemon
254,157.0,57.0,43.0,364.0,50.0,50.0,9,52,1,2011,5,Texas,South,Lemon
254,102.0,42.0,33.0,384.0,30.0,40.0,9,17,5,2011,6,Texas,South,Lemon
254,84.0,34.0,30.0,432.0,30.0,30.0,9,26,7,2011,4,Texas,South,Lemon
254,160.0,64.0,52.0,-161.0,50.0,50.0,4,17,5,2010,5,Texas,South,Caffe Latte
262,120.0,54.0,53.0,312.0,30.0,50.0,1,53,1,2010,4,Wisconsin,Central,Amaretto
262,118.0,53.0,53.0,306.0,30.0,50.0,1,5,2,2010,0,Wisconsin,Central,Amaretto
262,120.0,54.0,53.0,301.0,30.0,50.0,1,9,3,2010,0,Wisconsin,Central,Amaretto
262,130.0,58.0,55.0,338.0,20.0,60.0,1,17,5,2010,5,Wisconsin,Central,Amaretto
262,121.0,54.0,53.0,391.0,20.0,50.0,1,44,11,2010,0,Wisconsin,Central,Amaretto
262,128.0,54.0,53.0,301.0,30.0,50.0,1,9,3,2011,1,Wisconsin,Central,Amaretto
262,132.0,59.0,52.0,403.0,20.0,60.0,1,26,7,2011,4,Wisconsin,Central,Amaretto
262,129.0,54.0,53.0,391.0,20.0,50.0,1,44,11,2011,1,Wisconsin,Central,Amaretto
262,190.0,79.0,102.0,551.0,20.0,80.0,2,53,1,2010,4,Wisconsin,Central,Columbian
262,227.0,95.0,115.0,532.0,30.0,100.0,2,9,3,2010,0,Wisconsin,Central,Columbian
262,221.0,92.0,112.0,599.0,40.0,90.0,2,17,5,2010,5,Wisconsin,Central,Columbian
262,297.0,124.0,141.0,717.0,60.0,130.0,2,26,7,2010,3,Wisconsin,Central,Columbian
262,224.0,94.0,114.0,694.0,30.0,90.0,2,44,11,2010,0,Wisconsin,Central,Columbian
262,219.0,92.0,104.0,599.0,40.0,90.0,2,17,5,2011,6,Wisconsin,Central,Columbian
262,262.0,110.0,121.0,665.0,50.0,110.0,2,22,6,2011,2,Wisconsin,Central,Columbian
262,266.0,105.0,125.0,716.0,30.0,100.0,2,48,12,2011,3,Wisconsin,Central,Columbian
262,199.0,85.0,56.0,555.0,70.0,90.0,3,35,9,2010,2,Wisconsin,Central,Decaf Irish Cream
262,180.0,77.0,52.0,557.0,60.0,70.0,3,44,11,2010,0,Wisconsin,Central,Decaf Irish Cream
262,192.0,77.0,53.0,423.0,60.0,80.0,3,5,2,2011,1,Wisconsin,Central,Decaf Irish Cream
262,208.0,83.0,54.0,433.0,80.0,80.0,3,13,4,2011,4,Wisconsin,Central,Decaf Irish Cream
262,210.0,91.0,54.0,533.0,90.0,90.0,3,22,6,2011,2,Wisconsin,Central,Decaf Irish Cream
262,225.0,97.0,55.0,575.0,80.0,100.0,3,26,7,2011,4,Wisconsin,Central,Decaf Irish Cream
262,177.0,81.0,46.0,1046.0,70.0,90.0,5,22,6,2010,1,Wisconsin,Central,Caffe Mocha
262,168.0,69.0,45.0,965.0,50.0,80.0,5,52,1,2011,5,Wisconsin,Central,Caffe Mocha
262,164.0,70.0,42.0,957.0,60.0,80.0,5,5,2,2011,1,Wisconsin,Central,Caffe Mocha
262,185.0,80.0,46.0,1055.0,120.0,110.0,5,39,10,2011,5,Wisconsin,Central,Caffe Mocha
262,188.0,80.0,46.0,1079.0,80.0,100.0,5,48,12,2011,3,Wisconsin,Central,Caffe Mocha
262,110.0,48.0,28.0,623.0,50.0,50.0,6,53,1,2010,4,Wisconsin,Central,Decaf Espresso
262,110.0,48.0,27.0,599.0,50.0,50.0,6,17,5,2010,5,Wisconsin,Central,Decaf Espresso
262,110.0,48.0,28.0,593.0,50.0,50.0,6,22,6,2010,1,Wisconsin,Central,Decaf Espresso
262,69.0,30.0,21.0,581.0,30.0,30.0,6,30,8,2010,6,Wisconsin,Central,Decaf Espresso
262,56.0,24.0,19.0,567.0,30.0,30.0,6,48,12,2010,2,Wisconsin,Central,Decaf Espresso
262,119.0,49.0,29.0,611.0,60.0,50.0,6,9,3,2011,1,Wisconsin,Central,Decaf Espresso
262,68.0,30.0,20.0,581.0,30.0,30.0,6,31,8,2011,0,Wisconsin,Central,Decaf Espresso
262,54.0,22.0,19.0,573.0,50.0,20.0,6,39,10,2011,5,Wisconsin,Central,Decaf Espresso
262,167.0,62.0,42.0,346.0,70.0,50.0,8,9,3,2010,0,Wisconsin,Central,Chamomile
262,133.0,49.0,38.0,342.0,50.0,40.0,8,13,4,2010,3,Wisconsin,Central,Chamomile
262,103.0,39.0,33.0,380.0,40.0,30.0,8,26,7,2011,4,Wisconsin,Central,Chamomile
262,161.0,57.0,41.0,349.0,70.0,40.0,8,35,9,2011,3,Wisconsin,Central,Chamomile
262,150.0,53.0,40.0,321.0,50.0,50.0,8,44,11,2011,1,Wisconsin,Central,Chamomile
262,115.0,47.0,25.0,772.0,50.0,40.0,9,5,2,2010,0,Wisconsin,Central,Lemon
262,130.0,53.0,26.0,803.0,60.0,40.0,9,17,5,2010,5,Wisconsin,Central,Lemon
262,144.0,59.0,27.0,870.0,60.0,50.0,9,26,7,2010,3,Wisconsin,Central,Lemon
262,154.0,63.0,28.0,864.0,70.0,50.0,9,30,8,2010,6,Wisconsin,Central,Lemon
262,118.0,48.0,25.0,851.0,60.0,30.0,9,39,10,2010,4,Wisconsin,Central,Lemon
262,78.0,31.0,20.0,856.0,40.0,20.0,9,44,11,2010,0,Wisconsin,Central,Lemon
262,129.0,49.0,25.0,779.0,50.0,40.0,9,13,4,2011,4,Wisconsin,Central,Lemon
262,129.0,53.0,24.0,803.0,60.0,40.0,9,17,5,2011,6,Wisconsin,Central,Lemon
262,143.0,59.0,25.0,870.0,60.0,50.0,9,26,7,2011,4,Wisconsin,Central,Lemon
262,153.0,63.0,26.0,864.0,70.0,50.0,9,31,8,2011,0,Wisconsin,Central,Lemon
262,126.0,48.0,25.0,851.0,60.0,30.0,9,39,10,2011,5,Wisconsin,Central,Lemon
262,114.0,46.0,37.0,388.0,40.0,30.0,11,13,4,2010,3,Wisconsin,Central,Darjeeling
262,113.0,46.0,37.0,449.0,40.0,20.0,11,39,10,2010,4,Wisconsin,Central,Darjeeling
262,120.0,49.0,38.0,454.0,20.0,40.0,11,44,11,2010,0,Wisconsin,Central,Darjeeling
262,106.0,43.0,35.0,466.0,20.0,30.0,11,48,12,2010,2,Wisconsin,Central,Darjeeling
262,121.0,46.0,37.0,388.0,40.0,30.0,11,13,4,2011,4,Wisconsin,Central,Darjeeling
262,98.0,40.0,33.0,443.0,20.0,30.0,11,22,6,2011,2,Wisconsin,Central,Darjeeling
262,89.0,36.0,31.0,462.0,10.0,30.0,11,26,7,2011,4,Wisconsin,Central,Darjeeling
262,120.0,46.0,37.0,449.0,40.0,20.0,11,39,10,2011,5,Wisconsin,Central,Darjeeling
262,113.0,43.0,35.0,466.0,20.0,30.0,11,48,12,2011,3,Wisconsin,Central,Darjeeling
262,180.0,75.0,98.0,522.0,10.0,60.0,12,53,1,2010,4,Wisconsin,Central,Earl Grey
262,154.0,64.0,88.0,551.0,10.0,50.0,12,17,5,2010,5,Wisconsin,Central,Earl Grey
262,201.0,75.0,103.0,522.0,10.0,60.0,12,52,1,2011,5,Wisconsin,Central,Earl Grey
262,160.0,63.0,86.0,506.0,10.0,50.0,12,9,3,2011,1,Wisconsin,Central,Earl Grey
262,153.0,60.0,84.0,606.0,0.0,40.0,12,39,10,2011,5,Wisconsin,Central,Earl Grey
262,140.0,55.0,79.0,627.0,0.0,40.0,12,48,12,2011,3,Wisconsin,Central,Earl Grey
281,582.0,251.0,98.0,1268.0,280.0,310.0,2,35,9,2011,3,Texas,South,Columbian
281,188.0,83.0,36.0,584.0,100.0,100.0,3,17,5,2011,6,Texas,South,Decaf Irish Cream
281,96.0,39.0,25.0,541.0,80.0,40.0,3,39,10,2011,5,Texas,South,Decaf Irish Cream
281,276.0,113.0,43.0,897.0,120.0,90.0,5,22,6,2010,1,Texas,South,Caffe Mocha
281,140.0,60.0,47.0,336.0,50.0,50.0,8,53,1,2010,4,Texas,South,Chamomile
281,157.0,60.0,49.0,336.0,50.0,50.0,8,52,1,2011,5,Texas,South,Chamomile
281,121.0,49.0,37.0,351.0,40.0,40.0,9,9,3,2010,0,Texas,South,Lemon
281,85.0,34.0,32.0,432.0,30.0,30.0,9,26,7,2010,3,Texas,South,Lemon
281,85.0,34.0,32.0,428.0,30.0,30.0,9,30,8,2010,6,Texas,South,Lemon
281,114.0,43.0,37.0,363.0,30.0,40.0,9,13,4,2011,4,Texas,South,Lemon
281,131.0,52.0,49.0,-456.0,40.0,40.0,4,26,7,2010,3,Texas,South,Caffe Latte
281,134.0,54.0,45.0,-321.0,40.0,40.0,4,22,6,2011,2,Texas,South,Caffe Latte
303,243.0,99.0,39.0,766.0,120.0,100.0,1,5,2,2010,0,Colorado,Central,Amaretto
303,227.0,87.0,36.0,756.0,100.0,90.0,1,9,3,2011,1,Colorado,Central,Amaretto
303,322.0,123.0,45.0,959.0,130.0,120.0,1,48,12,2011,3,Colorado,Central,Amaretto
303,190.0,83.0,39.0,584.0,80.0,80.0,2,17,5,2010,5,Colorado,Central,Columbian
303,202.0,83.0,39.0,613.0,80.0,80.0,2,5,2,2011,1,Colorado,Central,Columbian
303,197.0,87.0,38.0,564.0,80.0,90.0,2,26,7,2011,4,Colorado,Central,Columbian
303,141.0,58.0,32.0,548.0,50.0,60.0,2,35,9,2011,3,Colorado,Central,Columbian
303,96.0,39.0,24.0,541.0,50.0,30.0,2,39,10,2011,5,Colorado,Central,Columbian
303,245.0,100.0,40.0,822.0,120.0,100.0,3,13,4,2010,3,Colorado,Central,Decaf Irish Cream
303,247.0,95.0,38.0,809.0,110.0,100.0,3,5,2,2011,1,Colorado,Central,Decaf Irish Cream
303,249.0,95.0,38.0,799.0,110.0,100.0,3,9,3,2011,1,Colorado,Central,Decaf Irish Cream
303,261.0,100.0,40.0,822.0,120.0,100.0,3,13,4,2011,4,Colorado,Central,Decaf Irish Cream
303,254.0,104.0,37.0,871.0,120.0,110.0,3,17,5,2011,6,Colorado,Central,Decaf Irish Cream
303,309.0,127.0,43.0,1007.0,150.0,130.0,3,26,7,2011,4,Colorado,Central,Decaf Irish Cream
303,100.0,44.0,26.0,623.0,30.0,30.0,13,53,1,2010,4,Colorado,Central,Green Tea
303,106.0,46.0,28.0,608.0,40.0,30.0,13,13,4,2010,3,Colorado,Central,Green Tea
303,94.0,41.0,26.0,592.0,30.0,30.0,13,26,7,2010,3,Colorado,Central,Green Tea
303,112.0,44.0,27.0,623.0,30.0,30.0,13,52,1,2011,5,Colorado,Central,Green Tea
303,113.0,46.0,28.0,608.0,40.0,30.0,13,13,4,2011,4,Colorado,Central,Green Tea
303,134.0,54.0,26.0,456.0,70.0,60.0,5,53,1,2010,4,Colorado,Central,Caffe Mocha
303,210.0,86.0,36.0,499.0,120.0,90.0,5,17,5,2010,5,Colorado,Central,Caffe Mocha
303,230.0,94.0,38.0,608.0,140.0,100.0,5,26,7,2010,3,Colorado,Central,Caffe Mocha
303,199.0,81.0,34.0,588.0,110.0,90.0,5,35,9,2010,2,Colorado,Central,Caffe Mocha
303,187.0,76.0,32.0,580.0,170.0,100.0,5,39,10,2010,4,Colorado,Central,Caffe Mocha
303,123.0,50.0,25.0,589.0,70.0,60.0,5,44,11,2010,0,Colorado,Central,Caffe Mocha
303,201.0,77.0,32.0,449.0,110.0,80.0,5,5,2,2011,1,Colorado,Central,Caffe Mocha
303,228.0,94.0,34.0,562.0,140.0,100.0,5,22,6,2011,2,Colorado,Central,Caffe Mocha
303,131.0,50.0,25.0,589.0,70.0,60.0,5,44,11,2011,1,Colorado,Central,Caffe Mocha
303,189.0,75.0,55.0,549.0,90.0,80.0,6,5,2,2010,0,Colorado,Central,Decaf Espresso
303,160.0,64.0,52.0,593.0,60.0,70.0,6,17,5,2010,5,Colorado,Central,Decaf Espresso
303,135.0,54.0,48.0,641.0,50.0,60.0,6,22,6,2010,1,Colorado,Central,Decaf Espresso
303,131.0,52.0,48.0,668.0,50.0,60.0,6,26,7,2010,3,Colorado,Central,Decaf Espresso
303,150.0,60.0,51.0,656.0,60.0,60.0,6,35,9,2010,2,Colorado,Central,Decaf Espresso
303,182.0,72.0,54.0,650.0,130.0,100.0,6,39,10,2010,4,Colorado,Central,Decaf Espresso
303,189.0,75.0,56.0,659.0,100.0,90.0,6,44,11,2010,0,Colorado,Central,Decaf Espresso
303,181.0,68.0,54.0,559.0,80.0,70.0,6,13,4,2011,4,Colorado,Central,Decaf Espresso
303,130.0,52.0,45.0,668.0,50.0,60.0,6,26,7,2011,4,Colorado,Central,Decaf Espresso
303,325.0,162.0,69.0,1091.0,100.0,130.0,8,13,4,2010,3,Colorado,Central,Chamomile
303,291.0,145.0,65.0,1304.0,80.0,120.0,8,26,7,2010,3,Colorado,Central,Chamomile
303,291.0,145.0,64.0,1292.0,80.0,120.0,8,30,8,2010,6,Colorado,Central,Chamomile
303,306.0,153.0,66.0,1319.0,80.0,140.0,8,48,12,2010,2,Colorado,Central,Chamomile
303,330.0,155.0,68.0,1280.0,90.0,130.0,8,35,9,2011,3,Colorado,Central,Chamomile
303,122.0,51.0,76.0,503.0,30.0,30.0,9,39,10,2010,4,Colorado,Central,Lemon
303,125.0,52.0,77.0,509.0,10.0,40.0,9,44,11,2010,0,Colorado,Central,Lemon
303,133.0,52.0,77.0,421.0,20.0,40.0,9,9,3,2011,1,Colorado,Central,Lemon
303,106.0,44.0,65.0,496.0,10.0,30.0,9,22,6,2011,2,Colorado,Central,Lemon
303,94.0,39.0,61.0,517.0,0.0,30.0,9,26,7,2011,4,Colorado,Central,Lemon
303,140.0,60.0,47.0,329.0,40.0,50.0,10,5,2,2010,0,Colorado,Central,Mint
303,108.0,46.0,42.0,415.0,30.0,30.0,10,30,8,2010,6,Colorado,Central,Mint
303,127.0,54.0,44.0,424.0,30.0,50.0,10,48,12,2010,2,Colorado,Central,Mint
303,107.0,46.0,39.0,415.0,30.0,30.0,10,31,8,2011,0,Colorado,Central,Mint
303,121.0,54.0,54.0,337.0,20.0,40.0,11,13,4,2010,3,Colorado,Central,Darjeeling
303,120.0,54.0,53.0,404.0,30.0,30.0,11,39,10,2010,4,Colorado,Central,Darjeeling
303,103.0,46.0,51.0,422.0,10.0,30.0,11,48,12,2010,2,Colorado,Central,Darjeeling
303,110.0,46.0,51.0,422.0,10.0,30.0,11,48,12,2011,3,Colorado,Central,Darjeeling
303,140.0,64.0,40.0,965.0,40.0,50.0,12,53,1,2010,4,Colorado,Central,Earl Grey
303,135.0,62.0,41.0,952.0,30.0,50.0,12,9,3,2010,0,Colorado,Central,Earl Grey
303,122.0,56.0,39.0,992.0,30.0,40.0,12,17,5,2010,5,Colorado,Central,Earl Grey
303,118.0,54.0,37.0,1037.0,40.0,30.0,12,39,10,2010,4,Colorado,Central,Earl Grey
303,116.0,53.0,37.0,1054.0,20.0,40.0,12,48,12,2010,2,Colorado,Central,Earl Grey
303,147.0,63.0,41.0,965.0,40.0,50.0,12,13,4,2011,4,Colorado,Central,Earl Grey
303,121.0,56.0,36.0,992.0,30.0,40.0,12,17,5,2011,6,Colorado,Central,Earl Grey
305,222.0,88.0,61.0,653.0,90.0,80.0,2,13,4,2010,3,Florida,East,Columbian
305,283.0,114.0,63.0,822.0,120.0,100.0,2,26,7,2011,4,Florida,East,Columbian
305,206.0,86.0,49.0,490.0,70.0,80.0,3,5,2,2010,0,Florida,East,Decaf Irish Cream
305,220.0,92.0,112.0,541.0,40.0,80.0,5,5,2,2010,0,Florida,East,Caffe Mocha
305,250.0,105.0,124.0,716.0,30.0,100.0,5,48,12,2010,2,Florida,East,Caffe Mocha
305,266.0,105.0,124.0,716.0,30.0,100.0,5,48,12,2011,3,Florida,East,Caffe Mocha
305,201.0,77.0,56.0,432.0,60.0,70.0,6,52,1,2011,5,Florida,East,Decaf Espresso
305,103.0,45.0,27.0,605.0,30.0,30.0,8,13,4,2010,3,Florida,East,Chamomile
305,127.0,57.0,55.0,313.0,20.0,40.0,9,13,4,2010,3,Florida,East,Lemon
305,130.0,58.0,55.0,338.0,30.0,40.0,9,17,5,2010,5,Florida,East,Lemon
305,140.0,63.0,57.0,397.0,30.0,40.0,9,30,8,2010,6,Florida,East,Lemon
305,149.0,67.0,58.0,391.0,20.0,50.0,9,35,9,2010,2,Florida,East,Lemon
305,159.0,67.0,58.0,391.0,20.0,50.0,9,35,9,2011,3,Florida,East,Lemon
305,155.0,65.0,57.0,403.0,20.0,40.0,9,48,12,2011,3,Florida,East,Lemon
305,177.0,81.0,47.0,1046.0,40.0,60.0,10,22,6,2010,1,Florida,East,Mint
305,226.0,103.0,53.0,1073.0,70.0,70.0,10,30,8,2010,6,Florida,East,Mint
305,174.0,80.0,46.0,1055.0,40.0,40.0,10,39,10,2010,4,Florida,East,Mint
309,387.0,162.0,96.0,1148.0,140.0,170.0,2,35,9,2010,2,Illinois,Central,Columbian
309,234.0,95.0,52.0,608.0,100.0,100.0,3,53,1,2010,4,Illinois,Central,Decaf Irish Cream
309,301.0,123.0,62.0,611.0,130.0,130.0,3,13,4,2010,3,Illinois,Central,Decaf Irish Cream
309,373.0,154.0,67.0,817.0,170.0,160.0,3,31,8,2011,0,Illinois,Central,Decaf Irish Cream
309,546.0,234.0,109.0,1310.0,260.0,270.0,5,53,1,2010,4,Illinois,Central,Caffe Mocha
309,626.0,252.0,115.0,1316.0,280.0,290.0,5,13,4,2011,4,Illinois,Central,Caffe Mocha
309,628.0,253.0,116.0,1686.0,280.0,290.0,5,35,9,2011,3,Illinois,Central,Caffe Mocha
309,516.0,260.0,90.0,1715.0,210.0,300.0,6,22,6,2011,2,Illinois,Central,Decaf Espresso
309,302.0,123.0,46.0,959.0,130.0,110.0,8,48,12,2010,2,Illinois,Central,Chamomile
309,301.0,123.0,45.0,947.0,140.0,100.0,10,22,6,2010,1,Illinois,Central,Mint
309,323.0,132.0,48.0,994.0,140.0,110.0,10,30,8,2010,6,Illinois,Central,Mint
309,249.0,95.0,37.0,799.0,100.0,80.0,10,9,3,2011,1,Illinois,Central,Mint
309,189.0,77.0,33.0,449.0,80.0,60.0,11,5,2,2010,0,Illinois,Central,Darjeeling
309,133.0,54.0,26.0,601.0,50.0,40.0,11,48,12,2010,2,Illinois,Central,Darjeeling
309,211.0,81.0,34.0,460.0,80.0,60.0,11,13,4,2011,4,Illinois,Central,Darjeeling
309,134.0,54.0,45.0,641.0,30.0,40.0,12,22,6,2011,2,Illinois,Central,Earl Grey
309,201.0,75.0,55.0,659.0,50.0,60.0,12,44,11,2011,1,Illinois,Central,Earl Grey
310,132.0,144.0,96.0,862.0,-120.0,180.0,3,52,1,2011,5,California,West,Decaf Irish Cream
310,159.0,64.0,49.0,593.0,30.0,40.0,13,17,5,2011,6,California,West,Green Tea
310,607.0,263.0,111.0,1433.0,220.0,250.0,6,17,5,2011,6,California,West,Decaf Espresso
310,452.0,207.0,85.0,965.0,160.0,170.0,9,53,1,2010,4,California,West,Lemon
310,120.0,52.0,30.0,554.0,40.0,40.0,10,30,8,2010,6,California,West,Mint
310,188.0,83.0,37.0,574.0,60.0,70.0,10,22,6,2011,2,California,West,Mint
310,256.0,104.0,41.0,821.0,100.0,60.0,11,17,5,2010,5,California,West,Darjeeling
310,302.0,123.0,45.0,928.0,100.0,80.0,11,35,9,2010,2,California,West,Darjeeling
310,322.0,123.0,45.0,928.0,100.0,80.0,11,35,9,2011,3,California,West,Darjeeling
310,245.0,100.0,40.0,598.0,90.0,60.0,12,30,8,2010,6,California,West,Earl Grey
310,509.0,239.0,90.0,1417.0,150.0,220.0,4,9,3,2011,1,California,West,Caffe Latte
310,531.0,249.0,93.0,1775.0,160.0,230.0,4,35,9,2011,3,California,West,Caffe Latte
312,354.0,148.0,91.0,844.0,140.0,150.0,2,5,2,2010,0,Illinois,Central,Columbian
312,567.0,238.0,121.0,1190.0,230.0,250.0,2,26,7,2010,3,Illinois,Central,Columbian
312,377.0,148.0,91.0,844.0,140.0,150.0,2,5,2,2011,1,Illinois,Central,Columbian
312,474.0,200.0,103.0,1095.0,190.0,210.0,2,22,6,2011,2,Illinois,Central,Columbian
312,569.0,224.0,116.0,1191.0,190.0,220.0,2,48,12,2011,3,Illinois,Central,Columbian
